"surveywave","state_id","school_id","n_pup_id","pupil_id","treatment","n_panel_pup_wt","strata","fpc_school","fpc_pupil","n_panel_pup","outcome_pt","n_att_reason_pt","consent","able_to_hear","able_to_speak","Sex","Grade","Age","language","language_other","able_to_see","able_to_write","E1_EXAMPLE","E1A","E1B","E1C","E1D","E2_EXAMPLE","E2A","E2B","E2C","E2D","E13_START","E13A","E17_START","E17A","E17B","E17C","M15A","M16_START","M16A","M16B","M17_START","M17A","S7_START","S7A","S8A","S10_START","S10A","S10B","S10C","S10D","S17_a","S17_b","S17_c","S17_d","S17_e","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B11_other","B12","B13_a","B13_b","B13_c","B13_d","B13_e","B13_w","B13_y","B14A","B14B","B14C","B14D","B14E","B15","B16","B17","B18","B19","B20","B21A","B21B","B23","B24","B25","B26","B27A","B27B","B30","B31","B31A","B31B","n_E_raw_p","n_E_max_p","n_E_pc_p","n_M_raw_p","n_M_max_p","n_M_pc_p","n_S_raw_p","n_S_max_p","n_S_pc_p","n_E_wpm","n_E_dog","n_M_add_3_digit","n_M_add_3_digit_carry","n_M_three_quarters","n_M_multiply","n_S_magnet"
2,2,517,5175,5,0,0.85522598028183,280,0.333333343267441,0.181818181818182,1,1,,1,1,1,2,3,10,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,12,8,2,1,3,3,1,1,1,,,1,2,2,1,1,1,2,2,,,2,7,8,3,1,1,,1,1,1,1,1,,1,1,1,1,,,,,2,49,4.08163261413574,7,29,24.1379318237305,26,50,52,0,0,100,0,0,0,0
2,2,517,5176,6,0,0.85522598028183,280,0.333333343267441,0.181818181818182,1,1,,1,1,1,2,4,-8,6,,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,,,,1,1,1,2,1,3,1,2,2,1,1,1,1,2,2,2,1,2,2,8,3,2,1,2,3,1,1,2,1,,2,1,2,1,1,1,2,2,3,,1,6,5,3,1,1,,2,,2,2,1,,2,,1,1,,,,,13.6000003814697,49,27.7551021575928,8,29,27.5862064361572,30,50,60,8,100,100,0,100,0,0
2,2,517,5177,7,0,0.85522598028183,280,0.333333343267441,0.181818181818182,1,1,,1,1,1,2,3,-8,6,,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,,,,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,12,4,2,1,2,2,1,1,2,1,,2,2,2,2,1,1,2,2,,,,7,8,3,1,1,,1,1,1,1,1,,1,1,1,1,,,,,12,49,24.4897956848145,5,29,17.2413787841797,22,50,44,0,100,0,0,0,0,0
2,2,517,5178,8,0,0.85522598028183,280,0.333333343267441,0.181818181818182,1,1,,1,1,1,1,3,11,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,5,2,2,1,2,3,1,1,1,,,2,1,2,1,1,1,2,2,3,,2,8,10,4,1,1,,1,1,2,1,1,,1,1,2,1,,,,,3,49,6.12244892120361,3,29,10.3448276519775,23,50,46,0,0,0,0,0,0,0
2,2,519,5191,1,0,2.15750193595886,280,0.333333343267441,0.0720720720720721,1,1,,1,1,1,2,4,13,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,11,5,1,1,2,4,1,1,2,2,,,2,2,2,2,2,1,2,,,,,,5,1,2,1,,,,,2,1,,,,,1,-8,2,1,7,49,14.2857141494751,12,29,41.3793106079102,34,50,68,0,0,0,0,100,0,100
2,2,519,5192,2,0,2.15750193595886,280,0.333333343267441,0.0720720720720721,1,1,,1,1,1,2,4,10,6,,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,12,4,1,1,2,4,1,1,1,,,2,2,2,2,1,1,2,2,,,,2,5,5,1,1,,1,1,1,1,1,,1,1,1,1,,,,,20.3999996185303,49,41.6326522827148,13,29,44.8275871276855,34,50,68,12,0,100,0,100,0,100
2,2,519,5193,3,0,2.15750193595886,280,0.333333343267441,0.0720720720720721,1,1,,1,1,1,2,4,12,6,,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,9,7,2,1,2,4,1,1,2,1,,1,2,2,1,1,1,2,2,,,6,4,10,4,1,1,,1,1,1,1,1,,1,1,1,1,,,,,23.7999992370605,49,48.5714263916016,8,29,27.5862064361572,27,50,54,19,0,100,0,100,0,0
2,2,519,5194,4,0,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,519,5195,5,0,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,519,5196,6,0,2.15750193595886,280,0.333333343267441,0.0720720720720721,1,1,,1,1,1,1,4,14,6,,1,1,1,1,2,3,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,6,3,1,1,2,3,1,1,1,,,2,2,2,1,1,1,2,2,,,2,1,4,2,1,2,1,,,,,1,,1,1,1,1,,,,,15.6000003814697,49,31.8367347717285,10,29,34.4827575683594,25,50,50,13,0,100,0,100,0,0
2,2,519,5197,7,0,2.15750193595886,280,0.333333343267441,0.0720720720720721,1,1,,1,1,1,1,4,14,6,,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,3,1,1,2,1,2,2,2,1,2,2,8,4,2,1,2,4,1,1,2,1,,1,2,2,2,1,1,2,2,,,,8,10,5,1,1,,1,1,1,1,1,,1,1,1,1,,,,,21.6000003814697,49,44.0816345214844,14,29,48.2758636474609,35,50,70,23,0,100,0,100,0,0
2,2,519,5198,8,0,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,522,5221,1,0,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,522,5222,2,0,0.793675601482391,280,0.333333343267441,0.163265306122449,1,1,,1,1,1,1,4,-8,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,1,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,10,-8,2,2,,1,1,2,2,1,,1,1,1,1,1,1,2,2,4,2,10,5,-8,-8,1,1,,1,-8,2,2,1,,1,1,1,1,,,,,5,49,10.2040815353394,8,29,27.5862064361572,24,50,48,0,0,0,0,100,0,0
2,2,522,5223,3,0,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,522,5224,4,0,0.793675601482391,280,0.333333343267441,0.163265306122449,1,1,,1,1,1,2,4,12,6,,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,6,2,2,1,2,3,1,1,2,1,,2,2,2,1,1,2,2,2,,,3,2,,5,1,2,2,,,,,2,2,,,,,1,1,1,1,11,49,22.4489803314209,10,29,34.4827575683594,25,50,50,0,100,100,0,100,0,0
2,2,522,5225,5,0,0.793675601482391,280,0.333333343267441,0.163265306122449,1,1,,1,1,1,1,4,-8,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,8,-8,1,1,2,4,1,1,2,1,,1,1,1,1,1,1,2,2,2,3,4,1,1,-8,1,1,,1,1,1,1,1,,1,1,1,1,,,,,3,49,6.12244892120361,2,29,6.89655160903931,20,50,40,0,0,0,0,0,0,0
2,2,522,5226,6,0,0.793675601482391,280,0.333333343267441,0.163265306122449,1,1,,1,1,1,2,4,10,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,8,6,2,1,3,3,1,2,2,1,,1,2,2,1,2,1,2,2,,,4,,5,4,1,1,,-8,,2,1,1,,1,-8,1,1,,,,,3,49,6.12244892120361,6,29,20.6896553039551,25,50,50,0,0,0,0,0,0,0
2,2,522,5227,7,0,0.793675601482391,280,0.333333343267441,0.163265306122449,1,1,,1,1,1,1,4,13,6,,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,,,,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,2,10,6,1,2,,4,1,1,2,1,,2,1,2,1,2,2,2,2,1,,8,,,7,1,1,,1,1,2,2,1,,1,1,1,1,,,,,11,49,22.4489803314209,10,29,34.4827575683594,29,50,58,5,0,0,0,100,0,0
2,2,522,5228,8,0,0.793675601482391,280,0.333333343267441,0.163265306122449,1,1,,1,1,1,1,4,12,6,,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,,,,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,18,8,2,2,,4,2,2,2,1,,2,2,2,1,1,2,2,2,,,4,6,,8,1,1,,1,1,1,1,2,1,,,,,,,,,9,49,18.3673477172852,7,29,24.1379318237305,30,50,60,0,0,0,0,100,0,0
2,2,525,5251,1,0,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,525,5252,2,0,0.558812439441681,280,0.333333343267441,0.347826086956522,1,1,,1,1,1,2,4,10,6,,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,,,,2,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,8,4,2,1,2,3,1,1,2,1,,2,2,2,2,1,1,2,2,,,,7,8,2,1,1,,1,1,1,1,1,,1,1,1,1,,,,,11.1999998092651,49,22.8571434020996,10,29,34.4827575683594,26,50,52,1,0,100,0,0,0,0
2,2,525,5253,3,0,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,525,5254,4,0,0.558812439441681,280,0.333333343267441,0.347826086956522,1,1,,1,1,1,2,2,10,6,,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,,,,1,1,3,3,1,3,1,2,2,1,1,2,1,2,2,2,2,2,1,7,3,2,2,,1,2,2,2,1,,1,2,2,1,2,2,2,2,,,1,,,2,1,1,,1,1,1,1,1,,1,1,1,1,,,,,3,49,6.12244892120361,8,29,27.5862064361572,28,50,56,0,0,0,0,100,0,0
2,2,525,5255,5,0,,,,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,525,5256,6,0,0.558812439441681,280,0.333333343267441,0.347826086956522,1,1,,1,1,1,1,4,-8,6,,1,1,1,1,3,3,1,1,1,1,1,1,1,2,2,,,,1,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2,2,9,7,2,1,2,4,1,1,2,1,,1,2,2,1,1,1,2,2,,,1,3,12,6,1,1,,1,1,1,1,1,,1,1,1,1,,,,,13,49,26.5306129455566,12,29,41.3793106079102,30,50,60,0,0,100,0,100,0,0
2,2,525,5257,7,0,0.558812439441681,280,0.333333343267441,0.347826086956522,1,1,,1,1,1,1,4,11,6,,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,2,8,1,1,1,2,4,1,1,2,1,,1,2,2,1,1,2,2,2,,,2,4,,2,1,1,,1,1,2,2,1,,1,1,1,1,,,,,26.7999992370605,49,54.6938743591309,13,29,44.8275871276855,28,50,56,24,100,100,100,100,0,0
2,2,525,5258,8,0,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,530,5301,1,0,0.237561672925949,290,0.272727280855179,0.181818181818182,1,1,,1,1,1,1,4,11,6,,1,1,1,2,2,3,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,17,4,1,2,,3,1,1,2,1,,1,1,2,1,1,1,2,2,2,,6,3,5,3,1,1,,1,1,1,1,1,,1,1,1,1,,,,,10.1999998092651,49,20.8163261413574,8,29,27.5862064361572,27,50,54,1,0,100,0,0,0,0
2,2,530,5302,2,0,0.237561672925949,290,0.272727280855179,0.181818181818182,1,1,,1,1,1,1,4,13,6,,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,3,1,1,1,1,2,2,2,1,2,2,13,3,1,1,2,3,1,2,2,1,,1,1,2,1,1,1,2,2,2,,3,1,3,4,1,1,,1,1,1,1,1,,1,1,1,1,,,,,8,49,16.326530456543,9,29,31.0344829559326,28,50,56,0,0,100,0,100,0,0
2,2,530,5303,3,0,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,530,5304,4,0,0.237561672925949,290,0.272727280855179,0.181818181818182,1,1,,1,1,1,1,4,14,6,,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,15,3,1,1,2,1,1,1,2,1,,1,1,2,1,1,1,2,2,2,,10,4,6,5,1,1,,2,,2,2,1,,2,,1,1,,,,,19.3999996185303,49,39.5918350219727,17,29,58.6206893920898,26,50,52,22,0,100,0,100,0,0
2,2,530,5305,5,0,0.237561672925949,290,0.272727280855179,0.181818181818182,1,1,,1,1,1,2,4,12,6,,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,17,6,1,1,2,3,1,1,2,1,,2,1,2,1,1,1,2,2,2,,4,4,3,5,1,1,,2,,2,2,1,,1,1,1,1,,,,,3,49,6.12244892120361,6,29,20.6896553039551,29,50,58,0,0,0,0,0,0,0
2,2,530,5306,6,0,0.237561672925949,290,0.272727280855179,0.181818181818182,1,1,,1,1,1,1,4,11,6,,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,2,22,11,2,1,2,4,1,1,2,1,,2,1,2,1,1,1,2,2,2,,7,2,2,6,1,1,,2,,2,1,1,,2,,1,1,,,,,18.2000007629395,49,37.1428604125977,13,29,44.8275871276855,25,50,50,11,100,0,0,100,0,0
2,2,530,5307,7,0,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,530,5308,8,0,0.237561672925949,290,0.272727280855179,0.181818181818182,1,1,,1,1,1,2,4,11,6,,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,,,,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,19,7,1,1,2,3,1,1,2,1,,2,1,1,1,1,1,2,2,2,3,4,4,2,4,1,1,,2,,1,1,1,,1,-8,1,2,,,,,7,49,14.2857141494751,8,29,27.5862064361572,26,50,52,0,0,100,0,0,0,0
2,2,533,5331,1,0,0.111069232225418,290,0.272727280855179,0.333333333333333,1,1,,1,1,1,1,4,10,6,,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,3,3,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,11,6,2,1,2,3,1,2,2,1,,2,2,2,2,1,2,2,2,,,,2,,2,1,1,,2,,2,1,1,,1,1,1,1,,,,,12.8000001907349,49,26.1224498748779,8,29,27.5862064361572,26,50,52,4,0,0,0,100,0,0
2,2,533,5332,2,0,0.111069232225418,290,0.272727280855179,0.333333333333333,1,1,,1,1,1,1,4,12,6,,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,,,,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,13,2,2,1,2,3,1,1,2,1,,1,1,2,1,1,1,2,2,6,,12,10,13,4,1,1,,2,,2,2,1,,1,1,1,2,,,,,13,49,26.5306129455566,9,29,31.0344829559326,25,50,50,0,0,0,0,0,0,0
2,2,533,5333,3,0,0.111069232225418,290,0.272727280855179,0.333333333333333,1,1,,1,1,1,1,4,11,6,,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,,,,1,1,1,2,1,2,1,3,2,1,2,2,2,2,2,2,1,2,2,8,4,2,1,2,3,1,1,2,1,,1,1,2,1,1,1,2,2,2,,15,9,30,4,1,2,1,,,,,1,,1,1,1,1,,,,,7.40000009536743,49,15.1020412445068,20,29,68.9655151367188,20,50,40,2,0,100,0,100,0,0
2,2,533,5334,4,0,0.111069232225418,290,0.272727280855179,0.333333333333333,1,1,,1,1,1,1,4,12,6,,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,,,,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,11,4,2,1,2,3,1,1,2,1,,2,1,2,1,1,1,2,2,19,,22,4,10,6,1,1,,1,2,1,1,1,,1,2,1,1,,,,,16.2000007629395,49,33.0612258911133,12,29,41.3793106079102,25,50,50,6,100,0,0,100,0,0
2,2,533,5335,5,0,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,533,5336,6,0,0.111069232225418,290,0.272727280855179,0.333333333333333,1,1,,1,1,1,2,4,12,6,,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,8,5,1,1,3,4,1,1,2,1,,1,1,2,1,1,1,2,2,13,,6,10,8,3,1,1,,1,1,1,1,1,,1,1,1,1,,,,,10.6000003814697,49,21.6326541900635,7,29,24.1379318237305,23,50,46,3,0,100,0,0,0,0
2,2,533,5337,7,0,0.111069232225418,290,0.272727280855179,0.333333333333333,1,1,,1,1,1,2,4,11,6,,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,,,,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,2,9,4,2,1,2,3,1,1,2,1,,2,1,2,1,1,1,2,2,10,,4,8,7,3,1,1,,1,1,1,1,1,,1,1,1,1,,,,,11,49,22.4489803314209,10,29,34.4827575683594,31,50,62,0,0,0,0,100,100,0
2,2,533,5338,8,0,0.111069232225418,290,0.272727280855179,0.333333333333333,1,1,,1,1,1,2,4,12,6,,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,,,,2,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,27,7,2,1,2,1,1,1,2,1,,1,1,2,1,1,1,2,2,10,,12,10,20,6,1,1,,1,1,1,1,1,,1,1,1,1,,,,,10,49,20.4081630706787,8,29,27.5862064361572,19,50,38,5,0,100,0,0,0,0
2,2,535,5351,1,0,0.469726383686066,290,0.272727280855179,0.0689655172413793,1,1,,1,1,1,2,4,11,6,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,,,,1,1,1,2,1,2,1,3,2,1,1,1,1,2,2,2,1,2,2,16,6,1,1,3,3,1,2,2,1,,2,2,2,1,1,1,2,2,,,5,2,-8,2,1,2,1,,,,,2,1,,,,,1,1,1,1,9.80000019073486,49,20,15,29,51.7241363525391,25,50,50,4,0,100,0,100,0,0
2,2,535,5352,2,0,0.469726383686066,290,0.272727280855179,0.0689655172413793,1,1,,1,1,1,2,4,13,6,,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,,,,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,11,3,2,1,3,3,1,1,1,,,2,2,2,1,1,1,2,2,,,11,2,8,4,1,1,,1,1,1,2,1,,1,1,1,1,,,,,11.1999998092651,49,22.8571434020996,9,29,31.0344829559326,17,50,34,1,0,0,0,100,0,0
2,2,535,5353,3,0,0.469726383686066,290,0.272727280855179,0.0689655172413793,1,1,,1,1,1,1,4,10,6,,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,,,,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,10,3,1,1,2,3,1,1,2,1,,2,2,2,2,1,1,2,2,,,,2,7,4,1,1,,2,,2,2,1,,1,1,1,1,,,,,11,49,22.4489803314209,11,29,37.9310340881348,25,50,50,0,0,0,0,100,0,0
2,2,535,5354,4,0,0.469726383686066,290,0.272727280855179,0.0689655172413793,1,1,,1,1,1,2,4,11,6,,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,2,10,4,1,1,3,4,1,1,2,1,,1,2,2,2,2,1,2,2,,,,,4,3,1,1,,1,1,1,2,1,,1,1,1,2,,,,,16,49,32.6530609130859,13,29,44.8275871276855,24,50,48,20,0,100,0,100,0,0
2,2,535,5355,5,0,0.469726383686066,290,0.272727280855179,0.0689655172413793,1,1,,1,1,1,1,4,11,6,,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,,,,2,1,2,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,15,3,1,1,3,4,1,1,2,1,,1,2,2,1,1,1,2,2,,,5,2,3,4,1,1,,1,1,1,1,1,,1,1,1,1,,,,,10.1999998092651,49,20.8163261413574,6,29,20.6896553039551,19,50,38,1,0,0,0,0,0,0
2,2,535,5356,6,0,0.469726383686066,290,0.272727280855179,0.0689655172413793,1,1,,1,1,1,1,4,12,6,,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,3,2,1,1,1,2,2,2,2,1,2,2,9,6,2,1,3,4,1,1,2,1,,2,2,2,1,2,1,2,2,,,2,,6,3,1,1,,1,1,1,1,1,,1,1,1,1,,,,,11.6000003814697,49,23.673469543457,12,29,41.3793106079102,26,50,52,8,0,100,0,100,0,0
2,2,535,5357,7,0,0.469726383686066,290,0.272727280855179,0.0689655172413793,1,1,,1,1,1,1,4,12,6,,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,,,,1,1,1,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,2,10,3,1,1,3,3,1,1,2,1,,1,2,2,1,2,1,2,2,,,10,,6,4,1,1,,1,1,1,2,1,,1,1,1,1,,,,,8,49,16.326530456543,7,29,24.1379318237305,24,50,48,0,0,100,0,100,0,0
2,2,535,5358,8,0,0.469726383686066,290,0.272727280855179,0.0689655172413793,1,1,,1,1,1,2,4,10,6,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,,,,2,1,2,2,1,2,1,3,2,1,2,2,1,2,2,2,1,2,2,9,6,1,1,3,4,1,1,2,1,,2,2,2,1,2,1,2,2,,,2,,7,4,1,1,,1,1,1,1,1,,1,1,1,1,,,,,6,49,12.2448978424072,8,29,27.5862064361572,24,50,48,0,0,0,0,0,0,0
2,2,543,5431,1,1,0.615503489971161,291,0.333333343267441,0.421052631578947,1,1,,1,1,1,2,4,-8,6,,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,,,,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,17,7,2,1,2,3,1,2,2,1,,1,1,2,1,1,2,2,2,2,,7,5,,5,1,1,,-8,,2,2,1,,1,1,1,2,,,,,7,49,14.2857141494751,7,29,24.1379318237305,24,50,48,0,0,0,0,0,0,0
2,2,543,5432,2,1,0.615503489971161,291,0.333333343267441,0.421052631578947,1,1,,1,1,1,1,3,-8,6,,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,,,,2,1,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,2,2,10,6,2,1,3,4,1,1,2,1,,1,2,2,1,1,1,2,2,,,5,7,6,4,1,1,,1,1,1,1,1,,1,1,1,1,,,,,12.1999998092651,49,24.8979587554932,6,29,20.6896553039551,29,50,58,1,0,100,0,0,0,0
2,2,543,5433,3,1,0.615503489971161,291,0.333333343267441,0.421052631578947,1,1,,1,1,1,1,3,10,6,,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,,,,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,10,3,1,1,2,3,1,2,2,1,,1,1,2,1,2,1,2,2,2,,8,,10,6,1,1,,1,1,1,1,1,,1,1,1,1,,,,,4,49,8.16326522827148,8,29,27.5862064361572,24,50,48,0,0,0,0,100,0,0
2,2,543,5434,4,1,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,543,5435,5,1,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,543,5436,6,1,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,543,5437,7,1,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,543,5438,8,1,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,544,5441,1,1,0.84226793050766,291,0.333333343267441,0.153846153846154,1,1,,1,1,1,2,4,11,6,,1,1,1,3,2,2,2,1,2,2,2,2,1,2,2,,,,1,1,2,2,1,2,1,1,3,1,1,2,2,2,2,2,2,2,1,6,5,2,1,2,3,1,1,2,1,,1,1,2,1,1,1,2,2,5,,-8,-8,6,4,1,1,,1,1,1,1,1,,1,1,1,1,,,,,7,49,14.2857141494751,9,29,31.0344829559326,18,50,36,0,0,0,0,100,0,0
2,2,544,5442,2,1,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
