surveywave,id_state,id_school,id_teacher,treatment,strata,weight_tdna,fpc_school,n_tdna_math,n_tdna_eng,n_tdna_sci,n_tdna_progress
Round 1 Baseline,Zamfara,969,1,Control,3130,4,.3333333333333333,6,3,0,9
Round 1 Baseline,Zamfara,969,2,Control,3130,4,.3333333333333333,9,0,.5,0
Round 1 Baseline,Zamfara,969,3,Control,3130,4,.3333333333333333,7,5,7.5,0
Round 1 Baseline,Zamfara,972,1,Control,3130,4,.3333333333333333,3,0,2.5,2
Round 1 Baseline,Zamfara,972,2,Control,3130,4,.3333333333333333,8,0,5.5,2
Round 1 Baseline,Zamfara,972,3,Control,3130,4,.3333333333333333,8,0,4.5,0
Round 1 Baseline,Zamfara,975,1,Treatment,3131,2.75,.3636363636363637,16,7,6,0
Round 1 Baseline,Zamfara,975,2,Treatment,3131,2.75,.3636363636363637,14,7,4,0
Round 1 Baseline,Zamfara,975,3,Treatment,3131,2.75,.3636363636363637,11,0,4.5,0
Round 1 Baseline,Zamfara,975,4,Treatment,3131,2.75,.3636363636363637,4,0,6.5,0
Round 1 Baseline,Zamfara,982,1,Treatment,3131,5.5,.3636363636363637,7,2,5,4
Round 1 Baseline,Zamfara,982,3,Treatment,3131,5.5,.3636363636363637,1,2,2.5,3
Round 1 Baseline,Zamfara,983,1,Treatment,3131,2.75,.3636363636363637,14,2,9,10
Round 1 Baseline,Zamfara,983,2,Treatment,3131,2.75,.3636363636363637,12,3,6,7
Round 1 Baseline,Zamfara,983,3,Treatment,3131,2.75,.3636363636363637,2,0,1.5,0
Round 1 Baseline,Zamfara,983,4,Treatment,3131,2.75,.3636363636363637,2,0,1.5,0
Round 1 Baseline,Zamfara,986,1,Control,3140,4,.3333333333333333,16,20,10.5,18
Round 1 Baseline,Zamfara,986,2,Control,3140,4,.3333333333333333,7,1,1.5,0
Round 1 Baseline,Zamfara,986,4,Control,3140,4,.3333333333333333,8,0,0,0
Round 1 Baseline,Zamfara,990,1,Control,3140,3,.3333333333333333,19,8,9.5,6
Round 1 Baseline,Zamfara,990,2,Control,3140,3,.3333333333333333,12,5,5.5,3
Round 1 Baseline,Zamfara,990,3,Control,3140,3,.3333333333333333,16,9,9.5,5
Round 1 Baseline,Zamfara,990,4,Control,3140,3,.3333333333333333,17,14,22,9
Round 1 Baseline,Zamfara,991,1,Control,3140,3,.3333333333333333,14,6,19,3
Round 1 Baseline,Zamfara,991,2,Control,3140,3,.3333333333333333,13,11,10.5,8
Round 1 Baseline,Zamfara,991,3,Control,3140,3,.3333333333333333,16,11,9,14
Round 1 Baseline,Zamfara,991,4,Control,3140,3,.3333333333333333,9,6,6.5,3
Round 1 Baseline,Zamfara,993,1,Control,3140,3,.3333333333333333,11,2,3.5,2
Round 1 Baseline,Zamfara,993,2,Control,3140,3,.3333333333333333,16,3,11,10
Round 1 Baseline,Zamfara,993,3,Control,3140,3,.3333333333333333,17,6,2.5,2
Round 1 Baseline,Zamfara,993,4,Control,3140,3,.3333333333333333,9,4,2.5,3
Round 1 Baseline,Zamfara,997,1,Treatment,3141,3,.3333333333333333,7,6,8,3
Round 1 Baseline,Zamfara,997,2,Treatment,3141,3,.3333333333333333,12,13,4,8
Round 1 Baseline,Zamfara,997,3,Treatment,3141,3,.3333333333333333,8,7,6,12
Round 1 Baseline,Zamfara,997,4,Treatment,3141,3,.3333333333333333,16,6,1.5,0
Round 1 Baseline,Zamfara,999,1,Treatment,3141,3,.3333333333333333,14,7,12,1
Round 1 Baseline,Zamfara,999,2,Treatment,3141,3,.3333333333333333,16,8,17.5,3
Round 1 Baseline,Zamfara,999,3,Treatment,3141,3,.3333333333333333,15,6,3.5,4
Round 1 Baseline,Zamfara,999,4,Treatment,3141,3,.3333333333333333,4,1,4,1
Round 1 Baseline,Zamfara,1002,1,Treatment,3141,3,.3333333333333333,16,12,11.5,12
Round 1 Baseline,Zamfara,1002,2,Treatment,3141,3,.3333333333333333,24,20,24,16
Round 1 Baseline,Zamfara,1002,3,Treatment,3141,3,.3333333333333333,21,10,17,7
Round 1 Baseline,Zamfara,1002,4,Treatment,3141,3,.3333333333333333,8,2,2.5,3
