surveywave,id_state,id_school,id_pupil,treatment,strata,weight_pupil,fpc_school,fpc_pupil,pt001,pt002,pt003,pt004,pt005,pt005_oth,pt006,pt007,pt233_a,pt233_b,pt233_c,pt233_d,pt233_e,pt233_f,pt233_g,pt233_h,pt233_i,pt233_j,pt233_k,pt233_l,pt233_m,pt233_n,pt233_o,pt233_p,pt233_q,n_rawscore_lit,n_rawscore_num,n_rawscore_sci,n_rasche500_lit,n_rasche500_num,n_rasche500_sci,n_statewise_pupil_ai,n_statewise_pupil_aiq
Round 1 Baseline,Jigawa,26,7,Treatment,121,37.5,.3333333333333333,.08,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,.75,2.5,17.20000076293945,445.0797933095923,418.89374428102,525.5864700495409,-1.106968641281128,2
Round 1 Baseline,Jigawa,26,8,Treatment,121,37.5,.3333333333333333,.08,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,.5,3.25,5.599999904632568,364.1387867795772,450.5708633173208,431.1580088048896,-1.270472288131714,2
Round 1 Baseline,Jigawa,33,1,Treatment,121,5.625,.3333333333333333,.5333333333333333,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,.75,5.25,6.400000095367432,364.1387867795772,546.7480227384791,417.3211346044038,-1.270472288131714,2
Round 1 Baseline,Jigawa,33,2,Treatment,121,5.625,.3333333333333333,.5333333333333333,Able to understand you,Responds verbally,Boy,12,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,8.25,7,22.20000076293945,674.7954717073886,587.976861388318,548.9656272430036,-1.106968641281128,2
Round 1 Baseline,Jigawa,33,3,Treatment,121,5.625,.3333333333333333,.5333333333333333,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,2.5,7.75,20.60000038146973,531.1032728518679,599.9072633272989,548.9656272430036,-1.122072458267212,2
Round 1 Baseline,Jigawa,33,4,Treatment,121,5.625,.3333333333333333,.5333333333333333,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,0,2.25,9.800000190734863,281.8272837418975,418.89374428102,431.1580088048896,-.4726930558681488,3
Round 1 Baseline,Jigawa,33,5,Treatment,121,5.625,.3333333333333333,.5333333333333333,Able to understand you,Responds verbally,Boy,13,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,5.5,11.5,29.60000038146973,620.9366198662819,666.3472494901686,667.2322734473124,-1.106968641281128,2
Round 1 Baseline,Jigawa,33,6,Treatment,121,5.625,.3333333333333333,.5333333333333333,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.5,3.25,12.80000019073486,531.1032728518679,450.5708633173208,469.5211223477989,2.401266813278198,5
Round 1 Baseline,Jigawa,33,7,Treatment,121,5.625,.3333333333333333,.5333333333333333,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,1,5,7,411.4392691960705,514.2951669664906,403.10521446101,-.7040212154388428,3
Round 1 Baseline,Jigawa,33,8,Treatment,121,5.625,.3333333333333333,.5333333333333333,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1.75,3.75,6,493.5573197431712,450.5708633173208,403.10521446101,4.813953876495361,5
Round 1 Baseline,Jigawa,36,1,Treatment,121,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,2.75,3.5,3.200000047683716,493.5573197431712,450.5708633173208,388.5393149746298,.1952855139970779,4
Round 1 Baseline,Jigawa,36,2,Treatment,121,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,2,4,4.800000190734863,513.2449523428364,496.0930309466859,373.5930763676761,.6125761866569519,4
Round 1 Baseline,Jigawa,36,3,Treatment,121,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Girl,13,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,4.5,3.5,32.59999847412109,578.4254796978597,475.4435604597432,807.0840073029967,-.6361967325210571,3
Round 1 Baseline,Jigawa,36,4,Treatment,121,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,.25,3,9.800000190734863,281.8272837418975,418.89374428102,431.1580088048896,3.321734189987183,5
Round 1 Baseline,Jigawa,36,5,Treatment,121,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,2.25,4.75,19.39999961853027,513.2449523428364,496.0930309466859,509.5307629246722,.9562520980834961,4
Round 1 Baseline,Jigawa,36,6,Treatment,121,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,2.75,4.5,4.599999904632568,513.2449523428364,496.0930309466859,417.3211346044038,1.531112909317017,4
Round 1 Baseline,Jigawa,36,7,Treatment,121,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,12,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,2,4.5,23.39999961853027,493.5573197431712,514.2951669664906,576.6336204034043,.8578006029129028,4
Round 1 Baseline,Jigawa,36,8,Treatment,121,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,3.75,4.5,4.599999904632568,547.6602703570518,496.0930309466859,417.3211346044038,1.07402503490448,4
Round 1 Baseline,Jigawa,39,1,Control,120,4.875,.3333333333333333,.6153846153846154,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,1,1.5,8.399999618530273,471.3273486189669,377.8811106666627,358.1584431726051,-1.866461157798767,1
Round 1 Baseline,Jigawa,39,2,Control,120,4.875,.3333333333333333,.6153846153846154,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,.75,1.5,2.799999952316284,445.0797933095923,377.8811106666627,325.1535148727826,-1.135208129882813,2
Round 1 Baseline,Jigawa,39,3,Control,120,4.875,.3333333333333333,.6153846153846154,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,0,1.5,3.400000095367432,281.8272837418975,377.8811106666627,358.1584431726051,-1.866461157798767,1
Round 1 Baseline,Jigawa,39,4,Control,120,4.875,.3333333333333333,.6153846153846154,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,0,3,4,281.8272837418975,450.5708633173208,325.1535148727826,-1.064131736755371,3
Round 1 Baseline,Jigawa,39,5,Control,120,4.875,.3333333333333333,.6153846153846154,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,3,6.5,16.60000038146973,547.6602703570518,575.2179866857797,533.2603275206114,-2.051513671875,1
Round 1 Baseline,Jigawa,39,6,Control,120,4.875,.3333333333333333,.6153846153846154,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,0,2,6.199999809265137,281.8272837418975,418.89374428102,388.5393149746298,-.3625800013542175,3
Round 1 Baseline,Jigawa,39,7,Control,120,4.875,.3333333333333333,.6153846153846154,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,.25,.5,2.400000095367432,411.4392691960705,324.6987508847998,342.0714935094791,1.620225429534912,4
Round 1 Baseline,Jigawa,39,8,Control,120,4.875,.3333333333333333,.6153846153846154,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,.5,1.5,3.200000047683716,445.0797933095923,377.8811106666627,342.0714935094791,-1.866461157798767,1
Round 1 Baseline,Jigawa,40,1,Control,120,12,.3333333333333333,.25,Able to understand you,Responds verbally,Boy,7,Fulfulde,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,1,3.5,2.200000047683716,411.4392691960705,475.4435604597432,307.2342681158791,-1.064131736755371,3
Round 1 Baseline,Jigawa,40,2,Control,120,12,.3333333333333333,.25,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,.25,3,2.600000143051148,281.8272837418975,450.5708633173208,342.0714935094791,.7998599410057068,4
Round 1 Baseline,Jigawa,40,3,Control,120,12,.3333333333333333,.25,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,.5,2.5,1.600000023841858,411.4392691960705,418.89374428102,288.1088511523211,1.589053630828857,5
Round 1 Baseline,Jigawa,40,4,Control,120,12,.3333333333333333,.25,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,.75,3.25,4.200000286102295,411.4392691960705,450.5708633173208,388.5393149746298,1.590527772903442,4
Round 1 Baseline,Jigawa,40,5,Control,120,12,.3333333333333333,.25,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,.75,4,7,364.1387867795772,496.0930309466859,403.10521446101,.6514599919319153,4
Round 1 Baseline,Jigawa,40,6,Control,120,12,.3333333333333333,.25,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,.25,3,10,281.8272837418975,450.5708633173208,444.5428493166294,-1.866461157798767,1
Round 1 Baseline,Jigawa,40,7,Control,120,12,.3333333333333333,.25,Able to understand you,Responds verbally,Girl,6,Hausa,,Can see book,Draws or writes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,1,1.5,8.800000190734863,445.0797933095923,418.89374428102,373.5930763676761,-2.502430200576782,1
Round 1 Baseline,Jigawa,40,8,Control,120,12,.3333333333333333,.25,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,.5,.5,16.79999923706055,364.1387867795772,324.6987508847998,509.5307629246722,.3296363353729248,4
Round 1 Baseline,Jigawa,42,1,Control,120,4.714285714285714,.3333333333333333,.6363636363636364,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,.25,3.5,11.80000019073486,281.8272837418975,475.4435604597432,457.3770753468402,-1.232185482978821,2
Round 1 Baseline,Jigawa,42,2,Control,120,4.714285714285714,.3333333333333333,.6363636363636364,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,.5,3,5.400000095367432,364.1387867795772,450.5708633173208,417.3211346044038,1.06088924407959,4
Round 1 Baseline,Jigawa,42,3,Control,120,4.714285714285714,.3333333333333333,.6363636363636364,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,1.5,3,13.39999961853027,411.4392691960705,450.5708633173208,500.7653645289295,-.4726930558681488,3
Round 1 Baseline,Jigawa,42,4,Control,120,4.714285714285714,.3333333333333333,.6363636363636364,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,1,1.5,21,445.0797933095923,418.89374428102,540.9895762172248,3.081273078918457,5
Round 1 Baseline,Jigawa,42,5,Control,120,4.714285714285714,.3333333333333333,.6363636363636364,Able to understand you,Responds verbally,Girl,12,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,.5,3.5,5.199999809265137,411.4392691960705,475.4435604597432,417.3211346044038,3.081273078918457,5
Round 1 Baseline,Jigawa,42,7,Control,120,4.714285714285714,.3333333333333333,.6363636363636364,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,.25,2,9.399999618530273,364.1387867795772,418.89374428102,417.3211346044038,-1.866461157798767,1
Round 1 Baseline,Jigawa,42,8,Control,120,4.714285714285714,.3333333333333333,.6363636363636364,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,1,4.75,19.60000038146973,411.4392691960705,531.0398348037567,548.9656272430036,-1.338296890258789,2
Round 1 Baseline,Jigawa,43,1,Control,120,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,3.5,6.5,22.60000038146973,547.6602703570518,575.2179866857797,566.5516864856365,.8578006029129028,4
Round 1 Baseline,Jigawa,43,2,Control,120,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,0,2,8,281.8272837418975,377.8811106666627,417.3211346044038,-1.866461157798767,1
Round 1 Baseline,Jigawa,43,3,Control,120,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,1.5,2.5,22.39999961853027,411.4392691960705,450.5708633173208,557.4158244388025,.0272317510098219,4
Round 1 Baseline,Jigawa,43,4,Control,120,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,2.5,5.25,27.60000038146973,471.3273486189669,531.0398348037567,646.8488695994608,1.547690749168396,4
Round 1 Baseline,Jigawa,43,5,Control,120,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,2.25,3.5,3.599999904632568,493.5573197431712,475.4435604597432,417.3211346044038,-1.338296890258789,2
Round 1 Baseline,Jigawa,43,6,Control,120,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,0,3.5,10.60000038146973,281.8272837418975,475.4435604597432,480.8425613487283,-.5359674692153931,3
Round 1 Baseline,Jigawa,43,7,Control,120,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,0,1,11.39999961853027,281.8272837418975,324.6987508847998,431.1580088048896,-.5788044333457947,3
Round 1 Baseline,Jigawa,43,8,Control,120,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,1.75,4,2.799999952316284,471.3273486189669,475.4435604597432,373.5930763676761,2.714083909988403,5
Round 1 Baseline,Jigawa,52,1,Treatment,131,21,.3333333333333333,.1428571428571429,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3.25,2.5,15.19999980926514,547.6602703570518,450.5708633173208,500.7653645289295,4.813953876495361,5
Round 1 Baseline,Jigawa,52,2,Treatment,131,21,.3333333333333333,.1428571428571429,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,3.5,3.5,10,547.6602703570518,475.4435604597432,457.3770753468402,.2546968162059784,4
Round 1 Baseline,Jigawa,52,3,Treatment,131,21,.3333333333333333,.1428571428571429,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3,3,5.199999809265137,493.5573197431712,450.5708633173208,342.0714935094791,4.62890100479126,5
Round 1 Baseline,Jigawa,52,4,Treatment,131,21,.3333333333333333,.1428571428571429,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,6.25,10.25,20.20000076293945,620.9366198662819,643.5725428147832,533.2603275206114,-.6728493571281433,3
Round 1 Baseline,Jigawa,52,5,Treatment,131,21,.3333333333333333,.1428571428571429,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5,7,4.600000381469727,593.0067741303853,575.2179866857797,373.5930763676761,3.006333589553833,5
Round 1 Baseline,Jigawa,52,6,Treatment,131,21,.3333333333333333,.1428571428571429,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,2.75,4,4.599999904632568,531.1032728518679,496.0930309466859,417.3211346044038,2.645169973373413,5
Round 1 Baseline,Jigawa,52,7,Treatment,131,21,.3333333333333333,.1428571428571429,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,5.25,12.25,4.599999904632568,593.0067741303853,679.0904425539754,417.3211346044038,.2716956436634064,4
Round 1 Baseline,Jigawa,52,8,Treatment,131,21,.3333333333333333,.1428571428571429,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,5.5,4.5,19.60000038146973,620.9366198662819,514.2951669664906,540.9895762172248,.829561173915863,4
Round 1 Baseline,Jigawa,53,1,Treatment,131,6.375,.3333333333333333,.4705882352941176,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,1.75,2,26.20000076293945,471.3273486189669,418.89374428102,587.8570525548253,-.7040212154388428,3
Round 1 Baseline,Jigawa,53,2,Treatment,131,6.375,.3333333333333333,.4705882352941176,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,1.25,2.75,8,471.3273486189669,450.5708633173208,417.3211346044038,-.575872004032135,3
Round 1 Baseline,Jigawa,53,3,Treatment,131,6.375,.3333333333333333,.4705882352941176,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,1.75,1.5,9.399999618530273,471.3273486189669,418.89374428102,457.3770753468402,-1.135208129882813,2
Round 1 Baseline,Jigawa,53,4,Treatment,131,6.375,.3333333333333333,.4705882352941176,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,2.75,3.5,9.199999809265137,513.2449523428364,496.0930309466859,388.5393149746298,-.500932514667511,3
Round 1 Baseline,Jigawa,53,5,Treatment,131,6.375,.3333333333333333,.4705882352941176,Able to understand you,Responds verbally,Boy,9,Other - Specify,manganci,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,2.5,4,14.19999980926514,493.5573197431712,496.0930309466859,500.7653645289295,-1.866461157798767,1
Round 1 Baseline,Jigawa,53,6,Treatment,131,6.375,.3333333333333333,.4705882352941176,Able to understand you,Responds verbally,Girl,6,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,2.75,5.25,12.60000038146973,513.2449523428364,531.0398348037567,500.7653645289295,-1.338296890258789,2
