"surveywave","state_id","school_id","n_teacher_id","teacher_srno","treatment","n_school_wt","strata","fpc_school","A05","A07","A09","A10","n_eligible_teacher","B01","B02","B03","B04","B06","B08","B10","B12","B14","B16"
2,3,775,77505,5,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1978,2,1,2005,2,2,2,2,1,2
2,3,775,77506,6,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1966,2,1,2004,2,2,2,2,2,2
2,3,775,77507,7,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1983,2,1,2011,2,2,2,2,1,2
2,3,775,77508,8,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1990,2,1,2009,1,1,2,2,1,2
2,3,775,77509,9,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1992,2,1,2010,2,2,2,2,1,2
2,3,775,77510,10,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1990,1,1,2009,2,2,2,2,1,2
2,3,778,77801,1,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1981,2,1,2008,1,1,2,2,2,2
2,3,778,77802,2,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1990,2,2,2010,1,1,2,2,2,2
2,3,778,77803,3,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1985,2,1,2016,1,1,2,2,2,2
2,3,778,77804,4,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1983,2,1,2016,1,1,2,2,2,2
2,3,778,77805,5,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1969,2,1,2017,2,2,2,2,2,2
2,3,779,77901,1,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1986,2,1,2008,1,1,2,2,1,1
2,3,779,77902,2,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1983,2,1,2008,1,1,2,2,1,2
2,3,779,77903,3,1,0.929815590381622,351,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,779,77904,4,1,0.929815590381622,351,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,779,77905,5,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1992,1,1,2014,1,1,2,2,2,2
2,3,779,77906,6,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1980,2,1,2017,2,2,2,2,2,2
2,3,779,77907,7,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1985,1,1,2016,2,2,2,2,2,2
2,3,779,77908,8,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1984,1,1,2016,2,2,2,2,2,2
2,3,779,77909,9,1,0.929815590381622,351,0.363636374473572,2,2,2,2,1,1994,1,1,2015,2,2,2,2,2,2
2,3,784,78401,1,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1983,1,1,2011,2,2,2,2,2,2
2,3,784,78402,2,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1976,2,1,2011,2,2,2,2,2,2
2,3,784,78403,3,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1987,1,1,2015,2,2,2,2,2,2
2,3,784,78404,4,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1980,2,1,2016,2,2,2,2,2,2
2,3,784,78405,5,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1977,2,1,2014,2,2,2,2,2,2
2,3,784,78406,6,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1982,2,2,2014,2,2,2,2,2,2
2,3,786,78601,1,0,0.929815590381622,350,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,3,786,78602,2,0,0.929815590381622,350,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,786,78603,3,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,-8,1,2,2013,2,2,2,2,2,2
2,3,786,78604,4,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,-8,2,1,2013,2,2,2,2,2,2
2,3,786,78605,5,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,-8,2,1,2016,2,2,2,2,2,2
2,3,786,78606,6,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,-8,1,1,2014,2,2,2,2,2,2
2,3,787,78701,1,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1982,2,1,2015,1,2,2,1,1,2
2,3,787,78702,2,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1991,1,2,2011,1,2,2,1,2,2
2,3,787,78703,3,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1980,2,1,2014,1,2,2,1,1,2
2,3,787,78704,4,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1983,1,1,2014,2,2,2,2,2,2
2,3,787,78705,5,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1984,1,1,2016,1,2,2,2,2,2
2,3,787,78706,6,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1977,1,2,2016,1,2,2,1,2,2
2,3,787,78707,7,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1988,2,2,2008,1,2,2,2,2,2
2,3,787,78708,8,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1979,1,1,2014,1,2,2,2,2,2
2,3,787,78709,9,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1989,2,1,2014,2,2,2,2,2,2
2,3,787,78710,10,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1982,1,1,2017,2,2,2,2,1,2
2,3,787,78711,11,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1984,2,1,2017,2,2,2,2,2,2
2,3,787,78712,12,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1977,2,2,2017,2,2,2,2,2,2
2,3,791,79101,1,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1990,1,1,2013,2,2,2,2,2,2
2,3,791,79102,2,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1967,1,1,2014,2,2,2,2,2,2
2,3,791,79103,3,0,0.929815590381622,350,0.363636374473572,2,2,2,2,1,1967,1,1,2014,2,2,2,2,2,2
2,3,797,79701,1,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1969,1,1,2000,2,2,2,2,2,1
2,3,797,79702,2,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1965,1,2,1984,2,2,2,2,2,1
2,3,797,79703,3,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1963,1,1,1996,1,1,2,2,2,2
2,3,797,79704,4,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1975,1,1,2002,1,1,2,2,2,2
2,3,797,79705,5,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1959,2,1,2010,2,2,2,2,2,1
2,3,797,79706,6,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1979,1,1,2009,2,2,2,2,2,1
2,3,797,79707,7,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1982,1,1,2013,1,1,2,2,1,2
2,3,797,79708,8,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1975,1,1,2003,2,2,2,2,2,1
2,3,797,79709,9,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1977,1,1,2014,2,2,2,2,2,1
2,3,797,79710,10,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1965,1,1,2008,2,2,2,2,1,1
2,3,797,79711,11,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1985,2,1,2002,2,2,2,2,2,1
2,3,797,79712,12,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1975,2,1,2002,2,2,2,2,2,1
2,3,797,79713,13,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1972,2,1,2008,2,2,2,2,2,1
2,3,797,79714,14,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1967,1,1,2011,1,1,2,2,2,2
2,3,797,79715,15,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1968,1,1,2013,2,2,2,2,2,1
2,3,797,79716,16,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1963,2,1,2006,2,2,2,2,2,1
2,3,797,79717,17,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1973,1,1,2014,2,2,2,2,2,1
2,3,797,79718,18,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1980,1,1,2012,2,2,2,2,2,1
2,3,797,79719,19,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1969,2,1,2012,2,2,2,2,2,1
2,3,797,79720,20,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1973,1,1,2013,2,2,2,2,2,1
2,3,797,79721,21,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,1,1,2014,1,1,2,2,1,2
2,3,797,79722,22,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1965,1,1,2006,1,1,2,2,2,2
2,3,797,79723,23,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1976,1,1,2013,1,1,2,2,2,2
2,3,797,79724,24,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1978,1,1,2015,2,2,2,2,2,1
2,3,797,79725,25,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1965,1,1,2015,2,2,2,2,1,1
2,3,797,79726,26,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1973,1,1,2010,2,2,2,2,2,1
2,3,797,79727,27,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1977,1,1,2012,2,2,2,2,2,1
2,3,797,79728,28,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,2,2,2012,2,2,2,2,2,1
2,3,797,79729,29,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1986,1,1,2008,2,2,2,2,2,1
2,3,797,79730,30,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1985,2,2,2007,2,2,2,2,1,1
2,3,797,79731,31,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1980,1,1,2015,2,2,2,2,2,1
2,3,797,79732,32,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1976,1,2,2013,1,1,2,2,2,2
2,3,797,79733,33,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1979,1,1,2010,2,2,2,2,2,1
2,3,797,79734,34,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1970,2,1,2013,2,2,2,2,2,1
2,3,797,79735,35,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1974,1,1,2009,2,2,2,2,2,1
2,3,797,79736,36,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1970,2,1,2010,2,2,2,2,2,1
2,3,797,79737,37,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1963,2,1,2013,2,2,2,2,2,1
2,3,797,79738,38,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1975,1,1,2010,2,2,2,2,2,1
2,3,797,79739,39,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1979,2,1,2009,2,2,2,2,2,1
2,3,797,79740,40,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,2,1,2013,2,2,2,2,2,1
2,3,797,79741,41,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1965,1,1,2009,2,2,2,2,2,1
2,3,797,79742,42,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1980,1,1,2015,2,2,2,2,2,1
2,3,797,79743,43,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1987,1,1,2015,1,1,2,2,2,2
2,3,797,79744,44,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1964,1,1,2009,2,2,2,2,2,1
2,3,797,79745,45,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1978,2,1,2014,2,2,2,2,2,1
2,3,797,79746,46,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1979,1,1,2014,2,2,2,2,2,1
2,3,797,79747,47,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1978,1,1,2015,2,2,2,2,2,1
2,3,797,79748,48,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1986,1,1,2016,2,2,2,2,2,2
2,3,797,79749,49,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1982,1,1,2016,2,2,2,2,2,2
2,3,797,79750,50,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,1,1,2016,2,2,2,2,2,2
2,3,797,79751,51,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1985,1,1,2016,2,2,2,2,2,2
2,3,797,79752,52,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1986,1,1,2016,2,2,2,2,2,2
2,3,797,79753,53,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,1,1,2016,2,2,2,2,2,2
2,3,797,79754,54,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1986,1,1,2016,2,2,2,2,2,2
2,3,797,79755,55,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,1,1,2016,2,2,2,2,2,2
2,3,797,79756,56,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1987,1,1,2016,2,2,2,2,2,2
2,3,797,79757,57,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1985,1,1,2016,2,2,2,2,2,2
2,3,797,79758,58,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1986,1,1,2016,2,2,2,2,2,2
2,3,797,79759,59,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1982,1,1,2016,2,2,2,2,2,2
2,3,797,79760,60,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,1,1,2016,2,2,2,2,2,2
2,3,797,79761,61,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,1,1,2016,2,2,2,2,2,2
2,3,797,79762,62,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1987,1,1,2016,2,2,2,2,2,2
2,3,797,79763,63,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1985,1,1,2016,2,2,2,2,2,2
2,3,797,79764,64,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1980,1,1,2016,2,2,2,2,2,2
2,3,797,79765,65,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1980,1,1,2015,2,2,2,2,2,2
2,3,798,79801,1,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1970,1,1,2014,1,1,2,2,1,1
2,3,798,79802,2,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,1,1,2015,2,1,2,2,2,2
2,3,798,79803,3,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,798,79804,4,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,798,79805,5,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1985,2,1,2012,2,1,2,2,2,2
2,3,798,79806,6,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,1,1,2011,2,1,2,2,1,2
2,3,798,79807,7,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,798,79808,8,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1967,1,1,2012,2,1,2,2,2,2
2,3,798,79809,9,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,798,79810,10,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,1,1,2014,2,1,2,2,2,2
2,3,798,79811,11,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1988,2,1,2013,2,1,2,2,2,2
2,3,798,79812,12,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1987,1,1,2013,2,1,2,2,2,2
2,3,798,79813,13,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1988,2,1,2014,2,1,2,2,2,2
2,3,798,79814,14,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1972,1,1,2014,2,1,2,2,2,2
2,3,798,79815,15,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1968,2,1,2012,2,1,2,2,2,2
2,3,798,79816,16,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1976,1,2,2011,2,1,2,2,2,2
2,3,798,79817,17,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1987,1,2,2014,2,1,2,2,2,2
2,3,798,79818,18,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1978,1,2,2014,2,1,2,2,2,2
2,3,798,79819,19,1,0.929815590381622,361,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,3,798,79820,20,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1960,1,2,2007,2,1,2,2,2,2
2,3,798,79821,21,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,2,2,2014,2,1,2,2,2,2
2,3,798,79822,22,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1967,1,2,2014,2,1,2,2,2,2
2,3,798,79823,23,1,0.929815590381622,361,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,3,798,79824,24,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1968,2,1,2012,2,1,2,2,2,2
2,3,798,79825,25,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1974,1,1,2015,2,1,2,2,2,2
2,3,798,79826,26,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1969,1,1,2015,2,1,2,2,2,2
2,3,798,79827,27,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,1,1,2012,2,1,2,2,1,2
2,3,798,79828,28,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1977,1,1,2015,2,1,2,2,2,2
2,3,798,79829,29,1,0.929815590381622,361,0.363636374473572,2,2,1,,2,,,,,,,,,,
2,3,798,79830,30,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,1,1,2016,2,1,2,2,2,2
2,3,798,79831,31,1,0.929815590381622,361,0.363636374473572,2,2,1,,2,,,,,,,,,,
2,3,798,79832,32,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,2,1,2016,2,1,2,2,1,2
2,3,798,79833,33,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1985,1,1,2016,2,1,2,2,2,2
2,3,798,79834,34,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,1,1,2017,2,1,2,2,2,2
2,3,798,79835,35,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1974,2,1,2016,2,1,2,2,2,2
2,3,798,79836,36,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,1,1,2016,2,1,2,2,2,2
2,3,798,79837,37,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1983,1,1,2012,1,1,2,2,2,2
2,3,798,79838,38,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,1,1,2017,2,1,2,2,2,2
2,3,798,79839,39,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1984,1,2,2015,2,1,2,2,2,2
2,3,798,79840,40,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1965,1,1,2016,2,1,2,2,2,2
2,3,798,79841,41,1,0.929815590381622,361,0.363636374473572,2,2,1,,2,,,,,,,,,,
2,3,798,79842,42,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,799,79901,1,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1964,1,1,1994,1,1,2,2,2,2
2,3,799,79902,2,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1967,1,1,2013,2,1,2,2,2,2
2,3,799,79903,3,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1977,1,1,2013,1,1,2,2,2,2
2,3,799,79904,4,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,799,79905,5,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,2,1,-8,2,2,2,2,1,2
2,3,799,79906,6,1,0.929815590381622,361,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,3,799,79907,7,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1990,2,1,2014,2,2,2,2,2,2
2,3,799,79908,8,1,0.929815590381622,361,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,3,799,79909,9,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,1,1,-8,2,2,2,2,2,2
2,3,799,79910,10,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,1,1,2017,2,2,2,2,2,2
2,3,799,79911,11,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,1,1,2017,2,2,2,2,2,2
2,3,799,79912,12,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,2,1,-8,2,2,2,2,1,2
2,3,799,79913,13,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,1,1,-8,2,2,2,2,2,2
2,3,799,79914,14,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,1,1,-8,1,2,2,2,2,2
2,3,799,79915,15,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,2,1,-8,2,2,2,2,2,2
2,3,799,79916,16,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,799,79917,17,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,2,1,-8,2,2,2,2,2,2
2,3,799,79918,18,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,2,1,-8,2,2,2,2,2,2
2,3,799,79919,19,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1963,2,1,-8,2,2,2,2,2,2
2,3,799,79920,20,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,-8,2,1,-8,2,2,2,2,2,2
2,3,800,80001,1,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1982,1,1,2004,1,1,2,2,2,1
2,3,800,80002,2,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1987,2,1,2006,1,1,2,2,1,1
2,3,800,80003,3,1,0.929815590381622,361,0.363636374473572,2,2,2,2,1,1975,1,1,2008,1,1,2,2,2,1
2,3,800,80004,4,1,0.929815590381622,361,0.363636374473572,1,,,,2,,,,,,,,,,
2,3,800,80005,5,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,800,80006,6,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,800,80007,7,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,800,80008,8,1,0.929815590381622,361,0.363636374473572,2,1,,,2,,,,,,,,,,
2,3,805,80501,1,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1978,2,1,2016,1,2,2,2,1,2
2,3,805,80502,2,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1978,1,1,2010,1,2,2,2,2,2
2,3,805,80503,3,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1975,1,1,2007,1,2,2,2,2,2
2,3,805,80504,4,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1980,1,1,2005,1,2,2,2,2,2
2,3,805,80505,5,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1987,1,1,2006,1,2,2,2,2,2
2,3,805,80506,6,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1984,2,1,2004,1,2,2,2,2,2
2,3,805,80507,7,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1987,1,1,2010,1,2,2,2,2,2
2,3,805,80508,8,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1989,1,1,2006,1,2,2,2,2,2
2,3,805,80509,9,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1982,2,1,2005,1,2,2,2,2,2
2,3,805,80510,10,0,0.845286905765533,360,0.400000005960464,2,1,,,2,,,,,,,,,,
2,3,805,80511,11,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1986,1,1,2006,1,2,2,2,2,2
2,3,805,80512,12,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1980,2,1,2003,1,2,2,2,2,2
2,3,805,80513,13,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1990,1,1,2013,1,2,2,2,2,2
2,3,805,80514,14,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1976,1,1,2006,2,2,2,2,2,2
2,3,805,80515,15,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1984,1,1,2012,1,2,2,2,2,2
2,3,805,80516,16,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1979,2,1,2006,2,2,2,2,2,2
2,3,805,80517,17,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1987,2,2,2007,2,2,2,2,2,2
2,3,805,80518,18,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1982,2,1,2010,1,2,2,2,2,2
2,3,805,80519,19,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1983,2,1,2005,1,2,2,2,2,2
2,3,805,80520,20,0,0.845286905765533,360,0.400000005960464,2,1,,,2,,,,,,,,,,
2,3,805,80521,21,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1975,2,1,2004,2,2,2,2,2,2
2,3,807,80701,1,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1963,1,1,1997,2,2,2,2,2,2
2,3,807,80702,2,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1965,1,1,2007,2,2,2,2,2,2
2,3,807,80703,3,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1967,2,1,2012,2,2,2,2,1,1
2,3,807,80704,4,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1985,1,1,2007,2,2,2,2,2,2
2,3,807,80705,5,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1963,1,1,2012,2,2,2,2,2,2
2,3,807,80706,6,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1955,2,1,1992,2,2,2,2,2,2
2,3,807,80707,7,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1952,2,1,2004,2,2,2,2,2,2
2,3,807,80708,8,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1989,1,1,2016,2,2,2,2,2,2
2,3,811,81101,1,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1977,1,1,2012,2,2,2,2,1,1
2,3,811,81102,2,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1958,1,1,2013,2,2,2,2,2,1
2,3,811,81103,3,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1961,1,1,1999,2,2,2,2,2,2
2,3,815,81501,1,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1964,1,1,2013,1,1,2,1,2,2
2,3,815,81502,2,0,0.845286905765533,360,0.400000005960464,1,,,,2,,,,,,,,,,
2,3,815,81503,3,0,0.845286905765533,360,0.400000005960464,2,1,,,2,,,,,,,,,,
2,3,815,81504,4,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1985,2,1,2012,2,1,2,2,2,2
2,3,815,81505,5,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1982,2,1,2013,2,1,2,2,2,2
2,3,815,81506,6,0,0.845286905765533,360,0.400000005960464,2,2,2,2,1,1982,2,1,2016,2,2,2,2,2,2
2,3,821,82101,1,1,0.845286905765533,371,0.400000005960464,2,2,2,2,1,-8,1,2,2017,2,2,2,2,1,2
2,3,821,82102,2,1,0.845286905765533,371,0.400000005960464,2,2,2,2,1,-8,1,1,2015,2,2,2,2,2,2
2,3,821,82103,3,1,0.845286905765533,371,0.400000005960464,2,2,2,1,2,,,,,,,,,,
2,3,821,82104,4,1,0.845286905765533,371,0.400000005960464,2,1,,,2,,,,,,,,,,
2,3,821,82105,5,1,0.845286905765533,371,0.400000005960464,2,1,,,2,,,,,,,,,,
2,3,821,82106,6,1,0.845286905765533,371,0.400000005960464,2,2,2,2,1,-8,2,1,-8,2,2,2,2,2,2
2,3,821,82107,7,1,0.845286905765533,371,0.400000005960464,2,2,2,2,1,1950,2,1,-8,2,2,2,2,2,2
